Tweet,label
 الله  يرحم  ال+ والد  ال+ شيخ  رفيق  ال+ حريري  ساير  علي  خطي +ه يوم  بعد  يوم  عم  ب+ تثبت  انو  يللي  خلف  ما  مات  الله  يخلي +ك,positive
" رجعت  الضرايب  ب+ كل  دول  ال+ عالم  ب+ استثناء  لبنان  مقابل  كل  ضريبه  في  خدم +ه ,  عن +نا مقابل  كل  ضريبه  في  ضرب +ه بتضربنا  ب+ ال+ قلب  ,  طيب  ليش  انا  لبناني  ?  ?",very_negative
 بعد  غياب  طال  ثلاث +ه او  اربع +ه ايام  و+ بعد  الضغوطات  ال+ اعلاميه  ظهر  ال+ فتي  ال+ مدلل  ال+ لبناني  سعد  ال+ حريري  مع  ال+ ملك  سلمان  واللق,negative
 ال+ خليوي  يستاهل  فوق  ماهو  شايل  ال+ فريق  هالموسم  علي  ظهر +ه تبرع  ل+ ال+ جمهور  ب  100  تذكر +ه علي  حساب +ه .  .  و+ اتحدي  اذا  في  لاعب  اجنب,very_positive
 لا  تحكم  علي  حدا  من  طريق +ه حكيه  و+ لا  من  من  شو  ب+ كتب  و+ لا  من  شغل +ه .  .  لا  تحكم  عحدا  اصلا  خليك  ب+ حال +ك,negative
" قال  ال+ حسن  ال+ بصري  -  رحم +ه الله  -  (  و+ الله  ما  ال+ مءمن  بالذي  يعمل  شهر  او  شهرين  او  عام  او  عامين  ,  و+ الله  ما  جعل  الله  ل+ عمل  ال+ مءمن  اجل  دون  ال+ موت  )",neutral
" هناك  شر  واحد  ,  و+ هو  ادعاء  ال+ معرفه  .  و+ هذا  مافعله  ال+ دين  .  حيث  اقنع  ال+ جهلاء  ب+ ان  خط +ه ال+ كون  و+ صيروره +ه محتوم +ه و+ هي  ب+ يد  شيء  نموت  و+ لن  نرا +ه و+ يدعي  ال+ رب",negative
" فرق  كبير  بين  صوت  حلو  مع  اداء  حلو  ,  او  خام +ه حلو +ه فقط  .  و+ اغلب  ال+ ناس  بتشجع  و+ ب+ تحكم  حسب  ال+ خامه  ال+ لي  هي  من  الله  .  .  ف  تجعوش  ر",neutral
 يجب  تعزيز  ال+ علاقات  مع  قطر  لان  نحن  ال+ ان  في  خندق  واحد  و+ علي  قطر  دعم  ال+ عراق  اقتصادي +ه من  خلال  ال+ استثمارات  في  ال+ عراق  و+ اعلامي  ايض,positive
 مريضين  نفس +ي و  معقدين  .  .  و  انتي  ال+ اصل  .  .  و  ان +ك داءما  توب  ب+ كل  شي  بحاولو  ال+ كل  يقلدوكي  و  مستحيل  يوصلولك  حب  صفق,positive
 علي  ال+ صعيد  ال+ وطني  :  .  نسب +ه ال+ اناث  في  ال+ فتره  ال+ عمريه  ما  بين  15  -  19  اللواتي  تعرضن  ل+ ال+ عنف  ال+ جسدي  او  ال+ نفسي  من  قبل  ال+ زوج,negative
 حي  ذا  ال+ عين  يابوعبدالله  اسفرت  و+ انورت  رحم +ه الله  علء  ملك  ال+ قلوب  ال+ ملك  عبدالله  بن  عبدالعزيز  و+ اطال  ل +نا في  عمر  ملك  ال+ حزم,very_positive
 نصر  الله  :  ال+ حريري  تم  استدعاء +ه الي  ال+ سعوديه  و  ال+ كل  يعلم  ذلك  و  ال+ استقاله  كانت  قرارا  سعوديا  مجبر  علي +ه ال+ سعوديه  حزب  الله  لبنان  حسن  نصر  الله,negative
" هل  انت  من  عشاق  ال+ رياضه  ,  تحديد  كره  ال+ سله  ?  اذ  لا  تضيع  بث +نا ال+ مباشر  غد  علي  الفيس  بوك  مع  احد  عمالقه  كره  ال+ سله",neutral
 انتبه  ل+ كلمات +ك و+ زلات  لسان +ك .  ف+ ما  اقبح  ال+ كلمات  التي  تاكل  من  قلوب  اخوان +ك و+ انت  لا  تدري  .  .  ال+ دين  و+ ال+ اخلاق  و+ ال+ انسانيه  هي  في  مجمل +ها هي  سلوك  محترم,neutral
 ان  قدره +نا علي  تحكيم  ادوات  ال+ بحث  ال+ علمي  في  مختلف  ال+ تخصصات  و+ باي  عدد  يطلب  من  ال+ محكمين  لهو  خير  دليل  علي  قوه  منظوم +ه ال+ عم,positive
 اللهم  ادخل  .  ام +ي .  قلب  ال+ فردوس  ال+ اعلي  قلب  .  ب+ غير  حساب  و+ لا  سابق  عذاب  .  الله  امين  يا  رب  .  الله  يرحم +ه و+ يجعل  مثوي +ه ال+ جنه,positive
 ل +ك منيح  ل +ي بل  اصل  وافق  حزب  الله  يفوت  ب  حكومه  في +ها جماع +ه 14  اذار  و+ ما  تفكرو  حال +كن ان +كن لبنان  .  حزب  الله  هوي  لبنان  شءتم  او  ابيتم  ب+ موضوعي +ه,negative
 سخر  سخر  سخر  سخر  .  و+ الله  اشي  ب+ قهر  انو  كل  هل  ال+ انتقادات  ع  بنزيما  و+ كل  اشي  .  و+ اخر  اشي  زيدان  ب+ حك +ي انو  هو  ال+ مهاجم  ال+ افضل  ذ,negative
 نبارك  من  ال+ قلب  حب  ل+ منتخب  ال+ مغرب  ال+ شقيق  ال+ تاهل  ل+ كاس  ال+ عالم  في  روسيا  2018  .  عشت  في  ال+ اوطان  ;  ل+ ال+ علي  عنوان  .  ملء  كل  جنا,very_positive
 ربي  اذا  جاءت  سكر +ه ال+ موت  .  فاجعلني  علي  احب  ال+ احوال  الي +ك .  و+ في  احب  ال+ اوقات  الي +ك .  و+ اجعل  قبري  روض +ه من  رياض  ال+ جنه  .  واغفرلي  وارحمني  يالله  .,neutral
 في  مقطع  من  اخر  فيلم  ل+ توبا +ك ل+ ما  ام +ه تقل +ه راح  يحاولوا  يوقعوا +ك زي  ما  عملوا  مع  كذا  قاءد  اسود  و+ رد  علي +ها انا  مش  قاءد  ول,neutral
" خطب  رسول  الله  عندما +ما جاء  فقراء  من  مضر  ,  ف+ قام  و+ خطب  ب+ ال+ ناس  ف+ قال  :  يا  ايها  الذين  امنوا  اتقوا  الله  و+ ل+ تنظر  نفس  ما  قدمت  ل+ غد  ثم  حض +هم علي  ال+ صدقه",positive
" ال+ وطن  ال+ وحيد  في  ال+ عالم  ماضي +ه احسن  و+ ارقي  من  حاضر +ه هو  ال+ عراق  ,  ,  مملك +ه ال+ عراق  في  اربعينيات  و+ خمسينيات  ال+ قرن  ال+ ماضي  كانت",negative
" خلي +كم مع  بعض  عالحلوه  و+ ال+ مره  ,  ال+ قتال  ال+ داخلي  انتحار  .  بدنا  حكم +ه من  ال+ جميع  .  ربينا  و+ كبر +نا ب+ ال+ حرب  ,  يكفي  عدو  واحد  هو  ال+ صهاينه  لا  اعداء  غير +هم",negative
 استقال +ه ال+ حريري  ال+ مشرفه  .  ميشال  سليمان  غرد  :  دخلنا  في  نفق  .  عزيزي  .  انو  لح  تفرقو  مع  يلي  قاعد  عالخازوق  (  عفوا  )  اذا  قعد  علي +ه ب+ نفق  او  ب+ حديقه,very_negative
 معلومات  عن  تراجع  حزب  الله  عن  سلوكيات +ه و+ اعلان +ه ال+ انسحاب  من  كل  ازمات  ال+ منطقه  التي  يشارك  في +ها بعد  سماع +ه ب+ كلام  جعجع  .,neutral
 3  جرحي  في  غار +ه ل+ طيران  ال+ عدوان  ال+ سعودي  ال+ امريكي  استهدفت  ال+ طريق  ال+ عام  في  منطق +ه مران  ب+ مديري +ه حيدان  (  وساءل  اعلام  يمني +ه ),negative
 هوا  ال+ حريه  ل+ ال+ اسف  ال+ برنامج  عم  بينعرض  ب  وقت  الي  كل  ال+ اولاد  الي  توجهتلن  ال+ رساله  صار  عندن  نص  ليل  .  بكرا  مدارس,negative
" بدنا  نحاسب  :  هناك  ضغوط  سياسي +ه مورست  في  تعيين  ال+ مدعين  ال+ عامين  ,  ما  ال+ سبب  ?  هل  ل+ استثمار  ال+ نيابات  ال+ عامه  ل+ ال+ ضغط  علي  ال+ ناس  حسب  ميول +هم ال+ سياسيه  ?",negative
 ال+ وطنيه  قلب  .  عندما +ما يعشق  قلب +ك ال+ نابض  ل+ حب  و+ طن +ك .  ينمو  هذا  ال+ حب  ال+ خالص  تعشق +ه روح +ك .  مع  نظر +ك ل+ ربي +ه و+ تفيض  علاق +ه قويه  من +ك ت,positive
 بس  اذا  ال+ قطاع  ال+ خاص  في  ال+ سعوديه  استعباد  ل+ ال+ بشر  او  استغلال  ساعات  ال+ دوام  .  .  يتحمل  ال+ مخالفات  الي  فرض +ها ال+ قانون  علي  قطاع  خاص,negative
" مش  مهم  لو  كانت  ال+ ايام  الجايه  من  غير  تفاصيل  حلوا +ه ,  مش  عاوز +ه حاج +ه حلو +ه تحصل  ,  ال+ مهم  ميكونش  ف  حاجات  وحش +ه ,  انا  راضي +ه ب",negative
 جباوي  من  مقر  ال+ اتحاد  ال+ عمالي  ال+ عام  :  موقف +نا مسبق  في  ما  يتعلق  ب+ ال+ ضراءب  و+ نرفض  تلك  التي  تطال  ذوي  ال+ دخل  ال+ محدود  و+ نصر  ان  تطال  ال+ فءات  ال+ ميسوره,neutral
" ال+ سلام  علي +كم و+ رحم +ه الله  و+ بركات +ه ,  سعاده  ال+ مستشار  ال+ كل  يعلم  ان  امام  نادي  ال+ هلال  مهم +ه وطني +ه مفصلي +ه في  تاريخ  ال+ نادي  وا",neutral
" اللهم  اجعلنا  مقبولين  ب+ كرم +ك ,  مكفولين  ب+ ذكر +ك و+ احسان +ك و+ مشمولين  ب+ عفو +ك و  مغفره +ك ,  و  اتمم  علي +نا عافيه +ك و  اسعد +نا ب+ رضا +ك يار",positive
 ديربي  مدريد  ريال  مدريد  شيءا  ف+ شيءا  المرنيقي  يودع  ال+ دوري  ال+ اسباني  فارق  ال+ نقاط  مع  ال+ متصدر  10  نقاط  .  .  اجساد  تتحرك  في  ال+ ميدان  دون  هويه  و+ روح  كره,very_negative
" اللهم  ان +ي اعوذ  بك  من  ال+ نسيان  و+ ال+ كسل  و+ ال+ تواني  في  طاعه +ك ,  و+ اعوذ  بك  من  دنيا  تمنع  خير  ال+ اخره  ,  و+ من  امل  يمنع  خير  ال+ عمل  .  .  زهره  صباح  ال+ خير  زهره",neutral
 اسباب  ال+ سعاده  تكون  اهلي  و  ال+ جامعه  و  شله +ي ال+ لطيفه  و  ال+ كتب  و  شاورمجي  و  مسلسلي  و  ال+ افلام  و  اهلي  و  ال+ ذره  و  ال+ ناس  الم,very_positive
 ال+ رءيس  عباس  في  ذكري  رحيل  ابو  عمار  :  ماضون  قدما  ب+ ال+ مصالحه  و+ مستمرون  في  تنفيذ  اتفاق  ال+ قاهره  وصولا  ل+ سلطه  واحد +ه و+ قانون  واحد  و+ سلاح  شرعي  واحد,positive
 ما  ب+ تمني  اشي  حاليا  الا +لا ان +ي اصير  اقدر  اسيطر  ع  عصبيتي  قسما  ب+ الله  الاشي  صار  بزعجني  قبل  ما  يزعج  الي  حولي,very_negative
 اللهم  بشر +ني ب+ ال+ خير  كما  بشرت  يعقوب  ب+ يوسف  و+ بشر +ني ب+ ال+ فرح  كما  بشرت  زكريا  ب+ يحيي  ياحي  ياقيوم  اسال +ك ب+ حاج +ه داخل  قلب +ي و+ انت  ادري  ب +ها ف+ حقق +ها ل +ي يارب,positive
 يجب  علي +ك ان  تعرف  ان +ك عندما +ما ترا +ني سيء  ف+ ان +ك تري  انعكاس  حجم  اسواء +ك .  ف+ ان +ي لا  اصبح  سيء  الا  مع  ال+ سيء,negative
 ال+ رءيس  ال+ فرنسي  قدم  ل+ ال+ سعوديه  ليف +ك احتجاز  سعد  ال+ حريري  كون +ه مقرب  من +ه لكن  ال+ سعوديون  مولوا  مشروع +ه في  ساحل  افريقيا  ف+ نسي,negative
" سبحان  ال+ واحد  ال+ قهار  ,  ال+ عزيز  ال+ جبار  ,  ال+ رحيم  ال+ غفار  ,  سبحان  من  لا  تخفي  علي +ه ال+ اسرار  ,  و  لا  تدرك +ه ال+ ابصار  و  كل  شء  عند +ه ب+ مقدار  .",neutral
 اه  ب+ عرف  فيار  .  احضر  هادا  ال+ فيديو  من  واحد  من  داخل  ال+ اتحاد  ال+ اسباني  بيتكلم  ب+ شكل  واضح  عن  ال+ عهر  ال+ تحكيمي  ل+ صال,very_negative
 و+ لماذا  لم  ينتفض  و+ يستقيل  و+ يمتنع  عن  توقيع  مرسوم  تعيين  سفير  لبنان  في  دمشق  .  كان  راضي  ب+ اقتسام  ما  تبقي  من  خيرات  ال+ دوله  مع  ج  .  باسيل  .  الي  ان  .,negative
 هذا  هو  نقاء  ال+ روح  ال+ سلفيه  و+ ال+ وهابيه  و+ ال+ اخوانيه  -  ان  تندمج  ب+ روح  من  يميلون  ل +ه و+ اقوي +ها ال+ جنسيه  ل+ يكونوا  جسد  واحد  يغذي  احد +هما ال+ اخر,positive
 قريبا  مباراه  منتخب  ال+ سعوديه  يواجه  منتخب  ال+ برتغال  في  كره  ال+ قدم  .  استفد  من  عروض +نا علي  ال+ شاشات  و+ شاهد  ال+ مباراه  ب+ وضوح  !,neutral
 ال+ حمد  ل+ الله  .  ماقصرتوا  يانجوم  ال+ زعيم  .  .  مباراه  قويه  اضاع  في +ها ال+ زعيم  فرص  كثير +ه و+ سهل +ه و+ لكن +ها تدل  علي  رغب +ه قويه  في  ال+ فوز,positive
 اشاع +ه :  وزاره  ال+ اتصالات  تعلن  رفع  رسوم  تفعيل  اجهزه  الموبايل  من  خارج  سوري +ه علي  ال+ شبكه  ال+ سوريه  من,neutral
 عن +نا بتبقي  ال+ وحده  عم  تارغل  و+ ال+ دخنه  طالع +ه من  دينيا  اكتر  من  مناخيرا  و+ ب+ تطلع  في +ك وبتقلك  :  ب+ قرف  من  السيغاره  و+ من  ريحتا  و+ من  شكل  ال+ بنت  يللي  حاملتا,negative
 الف  الف  مبروك  ل+ ال+ منتخب  ال+ سوري  كسب  احترام  ال+ جميع  لعب  ب+ روح  و+ ال+ عزيمه  شكرا  علي  كل  شي  قدمتوه  علي  مدار  ال+ تصفيات  ال+ نهايه  ب+ رغم  ال+ ظروف  استراليا  سوريا,very_positive
 تدمير  مدرع +ه نوع  بي  ام  بي  تابع +ه ل+ قوي  ال+ عدوان  في  حريب  نهم  (  وساءل  اعلام  يمني +ه )  ال+ يمن  صرخ +ه حق,positive
" مهما  تعطي +ك ال+ حياه  ,  حتي  ان  كان  مءلم  ,  انهضي  و+ كون +ي قويه  و+ تصرفي  و+ كان  كل  شيء  علي  ما  يرام  .  .  تذكري  ان  ال+ جدران  ال+ قويه  ق",positive
" ال+ ذاكره  هي  احياء  شيء  قديم  ,  .  اما  ال+ تخيل  ف+ هو  ابتكار  شيء  جديد  .  سمو  ال+ امير  ال+ حسن  بن  طلال  .  معرض  الف  اختراع  و+ اختراع",positive
" انا  عن  الي  بتحكي  عن +هم قصدي  .  ال+ فكره  ,  مو  كل +نا ال +نا نفس  طريق +ه ال+ تعبير  ,  ومو  كل  ال+ تفاصيل  بتثير  اهتمام +نا واع",neutral
 جنبلاط  عبر  تويتر  :  من  اجل  ال+ تاريخ  كي  لا  ندخل  في  ال+ مجهول  افضل  تسويه  ل+ استقرار  لبنان  هي  حكومه  ال+ وحده  ال+ وطنيه  ال+ حاليه  و+ لن  ازيد,positive
 ل +ك الله  يحمي +ك و+ ينصر +ك و+ ينصر +نا في +ك ل +ك انتي  اصه  و+ الله  و+ طلع  من +ك يا  سعد  عشتم  و+ عاش  لبنان  و+ عاشت  ال+ مملكه  ال+ سعوديه,positive
 قال  زهير  بن  ابي  سلمي  :  .  ثلاث  يعز  ال+ صبر  عند  حلول +ها و+ يذهل  عن +ها عقل  كل  لبيب  .  خروج  اضطرار  من  بلاد  يحب +ها و+ فرق +ه اخوان  و+ فقد  حبيب,neutral
" س+ يتيح  ال+ كلام  ل+ ال+ اسفاف  و+ عدم  ايصال  ال+ فكره  ب+ ايجاز  ,  و+ س+ يفقد  تويتر  اهم  ميز +ه في +ه يتمايز  في +ها عن  غير +ه من  ال+ منصات  .  تويتر  280  حرف",very_negative
 يا  كبتن  مش  ان +ك انت  ال+ خبير  تتفلسف  ع  خلق  الله  .  .  بتقدر  توضحلو  مش  تيجي  اضحك  ال+ عالم  ع  حساب  ال+ لي  غلط  و  سال  واحد  مثل +ك,very_negative
 ب+ ال+ امس  حسن  بلا  صراخ  و  ايران  تغلق  مكاتب  ل+ مءسسات  و+ هيءات  حكومي +ه ل +ها في  ال+ ضاحيه  ال+ جنوبيه  ال+ يوم  وتتقل  موظفي +ها ل+ مناطق  غير  معلوم +ه .  .  حزب  الله,neutral
 موعد +كم ال+ ان  مع  مسلسل  عاصم +ه عبدالحميد  .  علي  قناه  فورشباب  .  ل+ مشاهد +ه ال+ بث  ال+ مباشر  .,neutral
