text,polarity
 بعد  دقاءق  يتحدث  حبيب +نا دعبد  ال+ منعم  ابو  ال+ فتوح  علي  قناه  ال+ حياه  عن  رءيه +ه ل+ ال+ اوضاع  ال+ اخيره  في  مصر  ومسقبل  ال+ بلد,1
 احيي  قوات +نا ال+ مسلحه  و+ ال+ شرطه  في  سيناء  ل+ قيام +هما ب+ تعقب  ال+ مجرمين  طالبا  الا +لا يقع  من +هم اي  مظالم  علي  اهل  سيناء  ال+ وطنين  حراس  ال+ حدود  ال+ شرقيه  ل+ مصر +نا,1
 لان  اقول  سبحان  الله  و+ ال+ حمد  ل+ الله  و+ لا  اله  الا  الله  و+ الله  اكبر  احب  الي  من +ما طلعت  علي +ه ال+ شمس  اذكر  الله  غرد  ب+ ذكر,1
 نفس +ي ارجع  ل+ ايام  كانت  ال+ حاجه  ال+ وحيده  ال+ لي  مش  تخلي +ني اعرف  انام  ل+ ما  يبقي  عند +ي رحل +ه في  ال+ مدرسه  تاني  يوم  ذكريات  مدرسي +ه,1
 و  عوده  مر +ه اخري  ل+ ال+ قاهره  ال+ ساحره,1
 اسام +ه غريب  تشرفت  ب+ ال+ دفاع  عن  ال+ كاتب  ال+ ساخر  ال+ معروف  ال+ استاذ  اسامه  غريب  في  قضايا  ال+ راي  التي  كان  يحاكم  في +ها ايام,1
 لقاء  راءع  اجتمعت  في +ه مع  ال+ شيخ  عادل  الكلباني  و+ اشكر +ه علي  كرم  ضيافه +ه و  ال+ فواءد  ال+ علميه  التي  قدم +ها ل +ي,1
 سحر  ال+ نوم  و+ ال+ راحه  مع  مصطفي  حسني  جميل +ه,1
 ب+ ال+ فيديو  عضو  ب+ حمله +ه ال+ انتخابيه  السيسي  لا  يقابل +نا ان +ه مرشح  غير  عادي  و+ يعشق  لقب  ال+ مشير  و+ لا  يزال  متمسكا  ب +ه,1
 رجل  اكرم +ه الله  ب+ مصاهر +ه اكرم  خلق +ه مرتين  زهد  في  اموال +ه و+ تجاره +ه طمعا  في  مريض +ه الله  كانت  ال+ ملاءكه  تستحي  منه  عثمان  بن  عفان,1
 اسمعو  هالاغنيه  روع +ه غلطت  م  ال+ اول  رنا  سماح +ه ال+ لي  اهم  من  شكل +ك,1
 جيد  ان  تتنوع  ال+ اراء  حول  ال+ سياسه  و+ قضايا +ها و+ ضروري  ان  يتم  ال+ تعبير  عن  هذا  ال+ تنوع  في  ال+ اعلام  ال+ تقليدي  و+ شب,1
 عبدالرحمن  محمد  ال+ صوت  ال+ فخم  غناء  اغاني  طرب  فن  عرب,1
 احسن  ميلف  في  مصر  ف+ يفي  عبده  ال+ ام  ال+ مثاليه,1
 حفظ +ك الله  يا  خادم  ال+ بيتين  و+ ادام +ك ذخرا  ل+ ال+ اسلام  و+ ال+ مسلمين  ذكري  ال+ بيعه  ال+ تاسعه,1
 يسعد +ني ان  ال+ مره  ال+ وحيده  التي  س+ اظهر +ه في +ها في  رمضان  س+ تكون  مع  ال+ استاذ,1
 قص +ه ال+ عجوز  ال+ حكيم  و  محرك  ال+ سفينه  راءعه,1
 نصاءح  مهم +ه و+ راءعه  لقروبات  الواتس  اب  انشروا +ها رتويت  و+ اتساب  ال+ سعوديه  ال+ كويت  قطر  درر,1
 فيلم  جامد  جدي  فعلا,1
 دمحمد  الجوادي  يشيد  ب+ انجازات  مبارك  في  كتاب +ه ال+ نخبه  ال+ مصريه  ال+ حاكمه  مصر  قطر  ال+ امارات  ال+ سعوديه  ال+ بحرين  لبنان,1
 ال+ حمد  ل+ الله  ان  حقن  دماء  ال+ مصريين  و+ اصلح  بين +هم وعقبال  ال+ قوي  ال+ سياسيه,1
 تحي +ه ل+ بعث +ه مصر  البارالمبيه  التي  حققت  انجازا  غير  مسبوق  و+ قدمت  ل +نا درسا  في  تحدي  ال+ مصاعب  ل+ رفع  اسم  مصر  عاليا  شكرا  ل +كم و+ حمدا  ل+ الله  علي  سلامه  عوده +كم,1
 يسعد +ني ان  تشارك +نا ب+ راي +ك في  ال+ خطوط  ال+ عريضه  ل+ ال+ برنامج,1
 ما  اجمل  ان  استيقظ  علي  صوت  دعبدالمنعم  ابو  ال+ فتوح  في  اول  محادثه  بيني  و+ بين +ه و+ هو  يقول  ل +ي محدش  يقدر  يجي  جنب +ك ده  انتي  زي  بنتي,1
 من  قام  ليل +ه ال+ قدر  ايمانا  و+ احتسابا  غفر  ل +ه ما  تقدم  من  ذنب +ه قف  بين  يدي  ال+ رحمن  و+ اطل  ال+ وقوف  و+ قل  يا  رب  اتيه +ك ب+ ذنوب  كثير +ه و  انت  ال+ عفو  ال+ كريم,1
 من  ال+ امور  الهام +ه ل+ تنميه  ال+ حب  بين  ال+ زوجين  ال+ تفاعل  مع  ازمات  شريك  ال+ حياه  ف+ ل+ ذلك  اثر  كبير  في  بناء  ال+ موده  بين  ال+ زوجين  و+ جعل +هما اكثر  قربا  و+ محب +ه,1
 جمهوري +ه شبرا  ال+ خيمه,1
 عنان  كان  دفاع  جوي  مع  ان  دايما  رءيس  ال+ اركان  مشاه  او  مدفعي +ه الله  يرحم +ك يا  ابو  غزال +ه عبقري  ال+ مدفعيه  في  ال+ قرن  ال+ عشرين,1
 اجرا  سيد +ه في  مصر  تعليقا  علي  مجزره  رابع +ه العدويه,1
 كرن  ?  ال  دولي  ب+ حضور  ال+ ملك  مبروك  ل  ال+ شباب  بطل  كاس  ال+ ملك  ول  ال+ شعب  ال+ سعودي  ال+ شقيق  ملعب  ال+ جوهره  نحب +ك ياملكنا  عبدالله,1
 سعدت  ب+ لقاء  اهالي  ال+ منصوره  و  فخور  ب+ اعضاء  حملتي  بالدقهليه  الذين  اتاحوا  ل +ي هذا  ال+ لقاء  و+ رتبوا  زيار +ه ال+ كنيسه  و+ لقاء  ال+ قوي  ال+ سياسيه,1
 فوز  ال+ اهلي  مرتين  متتاليتين  ب+ كاس  افريقيا  من  غير  دوري  يءكد  ان  نقص  ال+ امكانات  لا  يمنع  ال+ انجازات  ب+ شرط  توافر  ال+ نوايا  ال+ طيبه  رب +نا يحفظ  تريكه,1
 مراسل +نا من  ال+ اسكندريه  صدقي  صبحي  ال+ قوات  ال+ مسلحه  س+ تظل  داءما  ال+ درع  ال+ واقيه  ل+ هذا  ال+ شعب  ال+ عظيم,1
 افضل  ?  عب  في  ال+ عالم  رونالدو  لم  يستطع  ال+ تسجيل  ب+ وجود  ال+ صخره  حمد  المنتشري  اسطوره  كانيدا  يحتاج  ل+ حمد  المنتشري,1
 لقب  برنس  ال+ اسبوع  يذهب  الي  محمد  يسري  سلامه,1
 الف  رحم +ه و+ نور  علي +ك يافنان  مصر  ال+ عظيم  يا  اعذب  ال+ ناس  و+ اجمل +هم و+ اطيب +هم,1
 فجا +ه حبيت  ال+ سياسه  و  مجلس  ال+ شعب,1
 ما  نحن  في +ه ال+ ان  هو  كل +ه ب+ فضل  ال+ شهداء  و  مصابي  ال+ ثوره  ل+ ذلك  ل+ ابد  من  تاسيس  هيءه  تكون  مهمه +ها تكريم  اصحاب  ال+ فضل  فيما  نحن  في +ه ال+ ان,1
 ان +ه داءما  من  ال+ راءع  ان  تكسب  ال+ جواءز  لان  هذا  يعني  ان +ك قدمت  موسما  جيدا  تشلسي  تشيلسي,1
 ال+ اعلامي  ال+ محترم  يوسف  ال+ حسيني  يطالب  ب+ اعاده  فتح  ال+ تحقيق  في  حريق  مسرح  قصر  ثقافه  بني  سويف,1
 من  اعذب  مفردات  ال+ حياه  و+ اجمل +ها هو  اعطاء  ال+ عذر  ل+ غياب  ال+ بعض  لان  سيد  ال+ بشر  تحدث  عن  التماس  ال+ عذر  صلوات  الله  ع,1
 ال+ بيان  ذكر  ب+ ال+ نص  اثق  في  اخلاق  ال+ اخوان  ب+ رفض  هذه  ال+ تصرفات  من  بعض  افراد +هم,1
 كل  يوم  يزداد  ايمان +ي ان  رب +ي حبيبي  معي  يارب  ل +ك ال+ حمد  جميع  ال+ امور  ميسر +ه ب+ كل  حب,1
 في  يوم  ال+ مراه  ال+ عالمي  نتذكر  ليلي  خالد  فلسطينيه  مناضل +ه ضد  ال+ احتلال  ال+ اسراءيلي  و+ اول  امراه  تقوم  ب+ خطف  اكثر  من  طاءر +ه,1
 انا  ارشح  قيادات  و+ شرعيي  جبهه  ال+ نصره  ل+ نيل  جاءز +ه اوسكار  في  ال+ تاليف  ال+ مسرحي  و+ كتاب +ه ال+ قصه  ال+ خياليه  ال+ قصيره  ريتويت  اذا  كنت  مءيدا,1
 في  لفه +ه جميل +ه من  د  عبد  ال+ منعم  ابو  ال+ فتوح  قام  ب+ ال+ امس  ب+ زيار +ه مفاجء +ه ل+ ال+ متطوعين  في  مقر  ال+ حمله  ب+ شارع  رمسيس,1
 س+ ابقي  احب +ك و+ لن  اندم  و+ يبقي  حب +ك في  قلب +ي و+ الله  اعلم,1
 الف  مبررو +ك ل+ ال+ عالمي  و+ ل+ جماهير +ه ال+ نصر  ال+ هلال,1
 الله  ينور  علي +ك يا  دكتور  عبد  ال+ منعم  ابو  ال+ فتوح  الهي  ما  تنضام  ابدا  انا  من  عنديات +ي ب+ احب +ك,1
 ل+ ابد  من  ال+ توجيه  ال+ تحيه  الي  حزب  ال+ بناء  و  ال+ تنميه  ال+ جماعه  ال+ اسلاميه  الذي  تنازل  عن  نصيب +ه في  ال+ تاسيسيه  من  اجل  احداث  ال,1
 شكرا  يا  دكتور +ه هب +ه,1
 الف  مبروك,1
 عاد  جلاد  ال+ انديه  و+ حاكم  ال+ كره  ال+ داءم  تصميمي  ريتويت  ريال  مدريد  كريستيانو  رونالدو,1
 اشكر  اهالي  صان  ال+ حجر  ب+ ال+ شرقيه  علي  استقابلهم  ال+ كريم  ل +ي و+ علي  عزوم +ه ال+ بوري  ال+ مشوي  و+ في  طريق +ي ال+ ان  ل+ التقي  ب+ اهالي  ف+ اقوس  في  مءتمر  جماهري,1
 اتمني  يكون  صباح +ك كل +ه تفكير  و+ عمل  من  اجل  نوادي +نا ال+ عظيم  ال+ زمالك  ال+ افريقي,1
 ال+ معني  ال+ حقيقي  ل+ ال+ وطنيه  ال+ معني  ال+ حقيقي  ل+ ال+ ضحكه  ال+ صافيه  ب+ اسم,1
 شوف  ال+ عقول  ال+ مفكره  ل+ ما  تتحاور  مع  بعضهاده  ايه  ال+ حلاوه  دي  كل +ها,1
 موقع  اتحاد  مكتبات  ال+ جامعات  المصريهحاجه  مبهره  و+ خدم +ه عظيم +ه ل+ ال+ باحثين  و+ اضافه  راءع +ه ل+ ال+ محتوي  ال+ عربي  علي  ال+ انترنت,1
 لقد  قدم  قضي +ه مصر  و+ قوات +ها ال+ مسلحه  ارفع  ال+ مثل  في  ال+ بذل  و+ ال+ تفاني  من  اجل  انجاح  ال+ عمليه  ال+ انتخابيه  و+ تامين  اراد +ه ال+ شعب  و+ لن  تنسي  مصر  ل +هم ذلك,1
 رجوله +ك وهبت +ني انوثه  مختلف +ه م  اجمل +ني بك  صباحي,1
 من  تونس  سوريا  في  ال+ قلب,1
 ال+ ابتسامه  لم  تفارق +ها حتي  بعد  موت +ها اللهم  تقبل +ها من  ال+ شهداء  اسماء  صقر,1
 ال+ لغه  تراث,1
 افلا  اكون  عبدا  شكورا  قال +ها صلي  الله  علي +ه و+ سلم  ل+ يخبر +نا ب+ ان  ب+ ال+ شكر  تدوم  ال+ نعم  و+ يجد  ال+ انسان  سعاده +ه ال+ حقيقيه  ال+ شكر,1
 تحي +ه ل+ ال+ راحل  ال+ عظيم  ال+ سيد  محمد  حسين  فضل  الله  ال+ علامه  ال+ مقاوم  ال+ محاور  ال+ متسامح  المجتهدالمجدالمجدداللبناني  ال+ فلسطيني  ال+ عربي  ال+ اسلامي  ال+ انسان,1
 ابو  ال+ فتوح  علي  ال+ تحرير  ال+ ان  حوار  قوي  جدا,1
 انعي  الي  كل  مصري  و+ كل  عربي  ال+ مناضل  زكريا  محي  ال+ دين  ال+ ثاءر  و+ رجل  ال+ دوله  من  حجز  مكان +ه في  انصع  صفحات  تاريخ +نا ال+ معاصر  رحم +ه الله  و+ الهم +نا ال+ صبر,1
 انا  سعيد  جدا  ب+ ما  انجز +ه شباب  اكاديمي +ه ال+ داعيه  ال+ معاصر  في  سيناء  في  يوم +هم ال+ اول  ف+ قد  التف  حول +هم اهل  سيناء  الذين,1
 ال+ فكره  راءع +ه و+ كلما  تعملوا  ترتيبات  لي +ها ابعت  ل +ي منشن  عشان  انشر +ها و+ ب+ رجاء  عمل  قسم  خاص  ل+ حمل +ه ال+ ارباع  ال+ مخرومه  ال+ لي  تستحق +ها ال+ اداره,1
 و+ ب+ حب +ك يا  زمالك,1
 ماحل +ي شعار +ك و+ مدافع +ك ياقنررزز  ارسنال,1
 رحم  الله  ال+ استاذ  سلامه  احمد  سلامه  قلم  ال+ ضمير  و+ ال+ انسانيه  و+ ال+ تسامح  و+ حب  ال+ مساواه  تعلمت  من  كتابات +ه و+ من +ه ال+ كثير  س+ تفتقد +ه مصر  في  لحظ +ه صعب +ه,1
 صدق  من  قال  لاتستطيع  شراء  ال+ اخوان  ان +هم قوم  ل+ اسعر  ل +هم لايبيعون  اخره +هم ب+ دنيا +هم لايرضون  بغيررضي  الله  بديلا  ل+ الله  درهم  و+ طوبي  ل +هم انصاف  ال+ اخوان,1
 ياجماعه  انا  اقترحت  يكون  اسم  ال+ برنامج  اجمل  رنوش  ب+ عمر +نا ال+ لي  موافقني  يعمل  ريتويت  مولد  ال+ اعلاميه  ال+ ساحره  رناسماحه,1
 ان  ينزل  لواء  من  مكتب +ه ل+ يقاتل  ال+ عصابات  ال+ ارهابيه  وسط  جنود +ه ف+ يستشهد  دليل  علي  شجاعه +ه و+ تفاني +ه في  حمايه  بلد +ه رحم  الله  ال+ شهيد  ال+ لواء  نبيل  ف+ راج,1
 رحم  الله  جمال  البنا  اتاح  مكتبه +ه ال+ ضخمه  في  ال+ عباسيه  ل+ ال+ شباب  و+ حرص  علي  مساعدتهمالمكتبه  عنوان +ها شارع  ال+ جيش  ب+ ال+ قاهره  اتمني  ان  تظل  تعمل  بعد +ه,1
 رب  دعاء  خالص  صادق  ترفع +ه الي  ال+ سماء  يجلب  ل +ك ال+ خير  و  ياتي  ب+ فرج  و  يزيل  ال+ هم  يا  رب,1
 لو  اقدر  اخلي +ك جنبي  ع  طول,1
 تحي +ه و+ تقدير  ل+ جورج  اسحاق  س+ تبقي  داءما  رمزا  ل+ ال+ شجاعه  و+ ال+ وطنيه  و+ انكار  ال+ ذات  ال+ ثوره  مدين +ه ل +ك ب+ ال+ كثير,1
 انما +ما ال+ مءمنون  اخوا +ه علي  شعار  رابع +ه خلفي +ه ال+ زعيم  اردوغان  في  منظر  و+ لا  اروع  مرسي  رءيسي,1
 و+ الله  يانجم  انت  ال+ وحيد  ال+ لي  ل+ ما  بيغني  ل+ مصر  ب+ صدق +ه رب +نا يحمي +ك و+ مبروك  عيد  تحرير  سي,1
 زاهر  ده  كنز  من  كنوز  مصر  علاء  و+ جمال  مبارك  وراء  نجاح  دور +ه حوض  ال+ نيل,1
 سواق  ميكروباص  مءدب,1
 في  فن  من  ارقي  ال+ فنون  في  ال+ عالم  تعلمنا +ه من  حبيب +نا ال+ مصطفي  ان +ه فن  تجميع  ال+ قلوب  تعالوا  نتعرف  علي  ال+ فن  ده  و,1
 شكر  و+ تقدير  ل+ حكومه  الببلاوي  علي  تبادل  ال+ دعم  و+ ال+ مشروعات  بين  مصر  و+ ال+ امارات,1
 ال+ جيل  ال+ حالي  مثقف  ومتفتح  و+ يحسن  فهم  ال+ ناس  ال+ ساده  ال+ محترمون,1
 تحي +ه ل+ من  حفظ  ل+ مصر  كرامه +ها ال+ رءيس  حسني  مبارك  و  انور  ال+ سادات  و+ رجال  ال+ قوات  ال+ مسلحه  الذين  استشهدوا  تحرير  سيناء,1
 نودع  ال+ يوم  فقيد  ال+ صحافه  ال+ مصريه  صاحب  ال+ كلمه  ال+ حره  ال+ استاذ  سلامه  احمد  سلامه  الي  مثوي +ه ال+ اخير  و+ هذا  اقل  ما  يمكن  ان  نقدم +ه ل+ قلم +ه ال+ محترم,1
 صباح  ال+ خير  و  ال+ فرح  و  ال+ امل  و  ال+ جمال  والحريهو  ال+ سلام  و  نهايه  كل  ال+ احزان  صباح  مصر  ام  ال+ دنيا,1
 و+ انما +ما ال+ امم  ال+ اخلاق  ما  بقيت  ف+ ان  همو  ذهبت  اخلاق +هم ذهبوا  خلق  جميل  خلق  جميل,1
 تهنء +ه من  ال+ قلب  ل+ كل  مصري  و+ مصري +ه ب+ اقرار  حق  ال+ مصريين  في  ال+ خارج  في  ال+ تصويت  كل +نا مصريون,1
 ال+ عالم  س+ يشهد  تجربه  انتخابي +ه ب+ مصر  لا  مثيل  ل +ها و+ تربط +نا مصالح  مشترك +ه ب+ اثيوبيا,1
