text,polarity
‘«еѕ ЁнЁн Џ»ѕе —«ё’е ”н–я—е« «б «—нќ «бЌяг,1
»Џѕ ѕё«∆ё н ЌѕЋ Ќ»н»д« ѕЏ»ѕ «бгдЏг «»ж «бЁ жЌ Џбм ёд«е «бЌн«е Џд —ƒн е бб«ж÷«Џ «б«ќн—е Ём г’— жг”ё»б «б»бѕ,1
«Ќнм ёж« д« «бг”бЌе ж«б‘—Ўе Ём ”нд«Ѕ бён«гег« » Џё» «бгћ—гнд Ў«б»« «б« нёЏ гдег «н гў«бг Џбм «еб ”нд«Ѕ «бжЎднд Ќ—«” «бЌѕжѕ «б‘—ёне бг’—д«,1
б«д «ёжб ”»Ќ«д «ббе ж«бЌгѕ ббе жб« «бе «б« «ббе ж«ббе «я»— «Ќ» «бн гг« ЎбЏ  Џбне «б‘г” «–я— «ббе џ—ѕ »–я—,1
дЁ”н «—ћЏ б«н«г я«д  «бЌ«ће «бжЌнѕе «ббн г‘  ќбндн «Џ—Ё «д«г бг« н»ён Џдѕн —Ќбе Ён «бгѕ—”е  «дн нжг –я—н«  гѕ—”не,1
ж Џжѕе г—е «ќ—м ббё«е—е «б”«Ќ—е,1
«”«ге џ—н»  ‘—Ё  »«бѕЁ«Џ Џд «бя« » «б”«ќ— «бгЏ—жЁ «б«” «– «”«ге џ—н» Ём ё÷«н« «б—«м «б м я«д нЌ«яг Ёне« «н«г,1
бё«Ѕ —«∆Џ «ћ гЏ  Ёне гЏ «б‘нќ Џ«ѕб «бяб»«дн ж«‘я—е Џбм я—г ÷н«Ё е ж «бЁж«∆ѕ «бЏбгне «б н ёѕге« бн,1
”Ќ— «бджг ж«б—«Ќе гЏ г’ЎЁм Ќ”дн ћгнбе,1
»«бЁнѕнж Џ÷ж »Ќгб е «б«д ќ«»не «б”н”н б« нё«»бд« б«де г—‘Ќ џн— Џ«ѕн жнЏ‘ё бё» «бг‘н— жб« н“«б г г”я« »е,1
—ћб «я—ге «ббе »г’«е—е «я—г ќбёе г— нд “еѕ Ён «гж«бе ж ћ«— е ЎгЏ« Ён г—÷«е «ббе я«д  «бгб«∆яе  ” Ќн где ЏЋг«д »д ЏЁ«д,1
«”гЏж е«б«џдне —жЏе џбЎ  г «б«жб —д« ”г«Ќе «ббн «ег гд ‘ябя,1
ћнѕ «д   джЏ «б«—«Ѕ Ќжб «б”н«”е жё÷«н«е« ж÷—ж—н «д н г «б Џ»н— Џд е–« «б джЏ Ён «б«Џб«г «б ёбнѕн ж‘»,1
Џ»ѕ«б—Ќгд гЌгѕ «б’ж  «бЁќг џд«Ѕ «џ«дн Ў—» Ёд Џ—»,1
«Ќ”д гнбЁ Ём г’— ЁнЁн Џ»ѕе «б«г «бгЋ«бне,1
ЌЁўя «ббе н« ќ«ѕг «б»н нд ж«ѕ«гя –ќ—« бб«”б«г ж«бг”бгнд –я—м «б»нЏе «б «”Џе,1
н”Џѕдн «д «бг—е «бжЌнѕе «б н ”«ўе—е Ёне« Ён —г÷«д ” яжд гЏ «б«” «–,1
ё’е «бЏћж“ «бЌянг ж гЌ—я «б”Ёнде —««∆Џе,1
д’«∆Ќ геге ж—«∆Џе бё—ж»«  «бж« ” «» «д‘—же« — жн  ж« ”«» «б”Џжѕне «бяжн  ёЎ— ѕ——,1
Ёнбг ћ«гѕ ћѕн ЁЏб«,1
ѕгЌгѕ «бћж«ѕн н‘нѕ »«дћ«“«  г»«—я Ён я «»е «бдќ»е «бг’—не «бЌ«яге г’— ёЎ— «б«г«—«  «б”Џжѕне «б»Ќ—нд б»д«д,1
«бЌгѕ ббе «д Ќёд ѕг«Ѕ «бг’—ннд ж«’бЌ »ндег жЏё»«б «бёжм «б”н«”не,1
 Ќне б»ЏЋе г’— «б»«—«бг»не «б м Ќёё  «дћ«“« џн— г”»жё жёѕг  бд« ѕ—”« Ём  Ќѕм «бг’«Џ» б—ЁЏ «”г г’— Џ«бн« ‘я—« бяг жЌгѕ« ббе Џбм ”б«ге Џжѕ яг,1
н”Џѕдм «д  ‘«—яд« »—«ня Ён «бќЎжЎ «бЏ—н÷е бб»—д«гћ,1
г« «ћгб «д «” нёў Џбм ’ж  ѕЏ»ѕ«бгдЏг «»ж «бЁ жЌ Ён «жб гЌ«ѕЋе »ндн ж»нде жеж нёжб бн гЌѕ‘ нёѕ— нћн ћд»я ѕе «д н “н »д н,1
гд ё«г бнбе «бёѕ— «нг«д« ж«Ќ ”«»« џЁ— бе г«  ёѕг гд –д»е ёЁ »нд нѕм «б—Ќгд ж«Ўб «бжёжЁ жёб н« —» « н я »–дж» яЋн—е ж «д  «бЏЁж «бя—нг,1
гд «б«гж— «бе«ге б дгне «бЌ» »нд «б“жћнд «б Ё«Џб гЏ «“г«  ‘—ня «бЌн«е Ёб–бя «Ћ— я»н— Ён »д«Ѕ «бгжѕе »нд «б“жћнд жћЏбег« «яЋ— ё—»« жгЌ»е,1
ћгеж—не ‘»—« «бќнге,1
Џд«д я«д ѕЁ«Џ ћжн гЏ «д ѕ«нг« —∆н” «б«—я«д г‘«е «ж гѕЁЏне «ббе н—Ќгя н« «»ж џ“«бе Џ»ё—н «бгѕЁЏне Ён «бё—д «бЏ‘—нд,1
«ћ—« ”нѕе Ём г’—  Џбнё« Џбм гћ“—е —«»Џе «бЏѕжне,1
я—д?«б ѕжбн »Ќ÷ж— «бгбя г»—жя б «б‘»«» »Ўб я«” «бгбя жб «б‘Џ» «б”Џжѕн «б‘ёнё гбЏ» «бћже—е дЌ»я н«гбяд« Џ»ѕ«ббе,1
”Џѕ  »бё«Ѕ «е«бм «бгд’ж—е ж Ёќж— »«Џ÷«Ѕ Ќгб н »«бѕёебне «б–нд « «Ќж« бн е–« «ббё«Ѕ ж— »ж« “н«—е «бядн”е жбё«Ѕ «бёжм «б”н«”не,1
Ёж“ «б«ебм г— нд г  «бн нд »я«” «Ё—нён« гд џн— ѕж—м нƒяѕ «д дё’ «б«гя«д«  б« нгдЏ «б«дћ«“«  »‘—Ў  ж«Ё— «бдж«н« «бЎн»е —»д« нЌЁў  —няе,1
г—«”бд« гд «б«”ядѕ—не ’ѕём ’»Ќм «бёж«  «бг”бЌе ” ўб ѕ«∆г« «бѕ—Џ «бж«ёне бе–« «б‘Џ» «бЏўнг,1
«Ё÷б ?Џ» Ён «бЏ«бг —жд«бѕж бг н” ЎЏ «б ”ћнб »жћжѕ «б’ќ—е Ќгѕ «бгд ‘—н «”Ўж—е я«днѕ« нЌ «ћ бЌгѕ «бгд ‘—н,1
бё» »—д” «б«”»жЏ н–е» «бн гЌгѕ н”—н ”б«ге,1
«бЁ —Ќге ждж— Џбня н«Ёд«д г’— «бЏўнг н««Џ–» «бд«” ж«ћгбег ж«Ўн»ег,1
Ёћ«е Ќ»н  «б”н«”е ж гћб” «б‘Џ»,1
г« дЌд Ёне «б«д еж ябе »Ё÷б «б‘еѕ«Ѕ ж г’«»н «бЋж—е б–бя б«»ѕ гд  «”н” ен∆е  яжд гег е«  я—нг «’Ќ«» «бЁ÷б Ёнг« дЌд Ёне «б«д,1
«де ѕ«∆г« гд «б—«∆Џ «д  я”» «бћж«∆“ б«д е–« нЏдн «дя ёѕг  гж”г« ћнѕ«  ‘б”н  ‘нб”н,1
«б«Џб«гн «бгЌ —г нж”Ё «бЌ”ндн нЎ«б» »«Џ«ѕе Ё Ќ «б Ќёнё Ён Ќ—нё г”—Ќ ё’— Ћё«Ёе »дн ”жнЁ,1
гд «Џ–» гЁ—ѕ«  «бЌн«е ж«ћгбе« еж «ЏЎ«Ѕ «бЏ–— бџн«» «б»Џ÷ б«д ”нѕ «б»‘—  ЌѕЋ Џд «б г«” «бЏ–— ’бж«  «ббе Џ,1
«б»н«д –я— »«бд’ «Ћё Ён «ќб«ё «б«ќж«д »—Ё÷ е–е «б ’—Ё«  гд »Џ÷ «Ё—«ѕег,1
яб нжг н“ѕ«ѕ «нг«дн «д —»н Ќ»н»н гЏн н«—» бя «бЌгѕ ћгнЏ «б«гж— гн”—е »яб Ќ»,1
Ён нжг «бг—«е «бЏ«бгн д –я— бнбм ќ«бѕ Ёб”Ўндне гд«÷бе ÷ѕ «б«Ќ б«б «б«”—«∆нбн ж«жб «г—«е  ёжг »ќЎЁ «яЋ— гд Ў«∆—е,1
«д« «—‘Ќ ён«ѕ«  ж‘—Џнн ћ»ее «бд’—е бднб ћ«∆“е «ж”я«— Ён «б «бнЁ «бг”—Ќн жя «»е «бё’е «бќн«бне «бё’н—е —н жн  «–« яд  гƒнѕ«,1
Ём бЁ е ћгнбе гд ѕ Џ»ѕ «бгдЏг «»ж «бЁ жЌ ё«г »«б«г” »“н«—е гЁ«ћ∆е ббг ЎжЏнд Ём гё— «бЌгбе »‘«—Џ —г”н”,1
”«»ём «Ќ»я жбд «дѕг жн»ём Ќ»я Ён ёб»н ж«ббе «Џбг,1
«бЁ г»——жя ббЏ«бгн жбћг«ен—е «бд’— «беб«б,1
«ббе ндж— Џбня н« ѕя ж— Џ»ѕ «бгдЏг «»ж «бЁ жЌ «бен г«  д÷«г «»ѕ« «д« гд Џдѕн« н »«Ќ»я,1
б«»ѕ гд «б жћне «б Ќне «бм Ќ“» «б»д«Ѕ ж «б дгне «бћг«Џе «б«”б«гне «б–м  д«“б Џд д’н»е Ём «б «”н”не гд «ћб «Ќѕ«Ћ «б,1
‘я—« н« ѕя ж—е е»е,1
«бЁ г»—жя,1
Џ«ѕ ћб«ѕ «б«дѕне жЌ«яг «бя—е «бѕ«∆г  ’гнгн —н жн  —н«б гѕ—нѕ я—н” н«дж —жд«бѕж,1
«‘я— «е«бм ’«д «бЌћ— »«б‘—ёне Џбм «” ё«»бег «бя—нг бм жЏбм Џ“жге «б»ж—м «бг‘жм жЁн Ў—нён «б«д б«б ём »«е«бм Ё«ёж” Ён гƒ г— ћг«е—н,1
« гдн няжд ’»«Ќя ябе  Ёян— жЏгб гд «ћб д«ѕнд« «бЏўнг «б“г«бя «б«Ё—нён,1
«бгЏдм «бЌёнён ббжЎдне «бгЏдм «бЌёнён бб÷Ќяе «б’«Ёне »«”г,1
‘жЁ «бЏёжб «бгЁя—е бг«   Ќ«ж— гЏ »Џ÷е«ѕе «не «бЌб«же ѕн ябе«,1
гжёЏ « Ќ«ѕ гя »«  «бћ«гЏ«  «бг’—неЌ«ће г»е—е жќѕге Џўнге бб»«ЌЋнд ж«÷«Ёе —«∆Џе ббгЌ жн «бЏ—»н Џбн «б«д —д ,1
бёѕ ёѕг ё÷«е г’— жёж« е« «бг”бЌе «—ЁЏ «бгЋб Ён «б»–б ж«б Ё«дн гд «ћб «дћ«Ќ «бЏгбне «б«д ќ«»не ж «гнд «—«ѕе «б‘Џ» жбд  д”н г’— бег –бя,1
—ћжб я же» дн «джЋе гќ бЁе г «ћгбдн »я ’»«Ќн,1
гд  жд” ”ж—н« Ём «бёб»,1
«б«» ”«ге бг  Ё«—ёе« Ќ м »Џѕ гж е« «ббег  ё»бе« гд «б‘еѕ«Ѕ «”г«Ѕ ’ё—,1
«ббџе  —«Ћ,1
«Ёб« «яжд Џ»ѕ« ‘яж—« ё«бе« ’бм «ббе Џбне ж”бг бнќ»—д« »«д »«б‘я—  ѕжг «бдЏг жнћѕ «б«д”«д ”Џ«ѕ е «бЌёнёне «б‘я—,1
 Ќне бб—«Ќб «бЏўнг «б”нѕ гЌгѕ Ќ”нд Ё÷б «ббе «бЏб«ге «бгё«жг «бгЌ«ж— «бг ”«гЌ «бгћ еѕ«бгћѕ«бгћѕѕ«бб»д«дм «бЁб”Ўндм «бЏ—»м «б«”б«гм «б«д”«д,1
«»ж «бЁ жЌ Џбн «б Ќ—н— «б«д Ќж«— ёжн ћѕ«,1
«дЏн «бм яб г’—н жяб Џ—»н «бгд«÷б “я—н« гЌн «бѕнд «бЋ«∆— ж—ћб «бѕжбе гд Ќћ“ гя«де Ён «д’Џ ’ЁЌ«   «—нќд« «бгЏ«’— —Ќге «ббе ж«бегд« «б’»—,1
«д« ”Џнѕ ћѕ« »г« «дћ“е ‘»«» «я«ѕнгне «бѕ«Џне «бгЏ«’— Ён ”нд«Ѕ Ён нжгег «б«жб Ёёѕ «б Ё Ќжбег «еб ”нд«Ѕ «б–нд,1
«бЁя—е —«∆Џе жябг«  Џгбж«  — н»«  бне« «»Џ  бн гд‘д Џ‘«д «д‘—е« ж»—ћ«Ѕ Џгб ё”г ќ«’ бЌгбе «б«—»«Џ «бгќ—жге «ббн  ” Ќёе« «б«ѕ«—е,1
ж»Ќ»я н« “г«бя,1
г««Ќбм ‘Џ«—я жгѕ«ЁЏя н«ёд——““ «—”д«б,1
—Ќг «ббе «б«” «– ”б«ге «Ќгѕ ”б«ге ёбг «б÷гн— ж«б«д”«дне ж«б ”«гЌ жЌ» «бг”«ж«е  Џбг  гд я «»« е жгде «бяЋн— ” Ё ёѕе г’— Ён бЌўе ’Џ»е,1
’ѕё гд ё«б б« ” ЎнЏ ‘—«Ѕ «б«ќж«д б«дег ёжг б«”Џ— бег б«н»нЏжд «ќ— ег »ѕдн«ег б«н—÷жд »џн——÷м «ббе »ѕнб« ббе ѕ—ег жЎж»м бег «д’«Ё «б«ќж«д,1
н«ћг«Џе «д« «ё —Ќ  няжд «”г «б»—д«гћ «ћгб —дж‘ »Џг—д« «ббн гж«Ёёдн нЏгб —н жн  гжбѕ «б«Џб«гне «б”«Ќ—е —д«”г«Ќе,1
«д нд“б бж«Ѕ гд гя »е бнё« б «бЏ’«»«  «б«—е«»не ж”Ў ћджѕе Ён” ‘еѕ ѕбнб Џбм ‘ћ«Џ е ж Ё«дне Ён Ќг«не »бѕе —Ќг «ббе «б‘енѕ «ббж«Ѕ д»нб Ё—«ћ,1
—Ќг «ббе ћг«б «б»д« « «Ќ гя » е «б÷ќге Ён «бЏ»«”не бб‘»«» жЌ—’ Џбм г”«Џѕ ег«бгя »е Џдж«де« ‘«—Џ «бћн‘ »«бё«е—е « гдм «д  ўб  Џгб »Џѕе,1
—» ѕЏ«Ѕ ќ«б’ ’«ѕё  —ЁЏе «бн «б”г«Ѕ нћб» бя «бќн— ж н« н »Ё—ћ ж н“нб «бег н« —»,1
бж «ёѕ— «ќбня ћд»н Џ Ўжб,1
 Ќне ж ёѕн— бНж—Н «”Ќ«ё ” »ём ѕ«∆г« —г“« бб‘ћ«Џе ж«бжЎдне ж«дя«— «б–«  «бЋж—е гѕнде бя »«бяЋн—,1
«дг« «бгƒгджд «ќже Џбн ‘Џ«— —«»Џе ќбЁне «б“Џнг «—ѕжџ«д Ён гдў— жб« «—жЏ г—”н —∆н”н,1
ж«ббе н«дћг «д  «бжЌнѕ «ббн бг« »нџдн бг’— »’ѕёе —»д« нЌгня жг»—жя Џнѕ  Ќ—н— ”н,1
“«е— ѕе яд“ гд ядж“ г’— Џб«Ѕ жћг«б г»«—я ж—«Ѕ дћ«Ќ ѕж—е Ќж÷ «бднб,1
”ж«ё гня—ж»«’ гƒѕ»,1
Ён Ёд гд «—ён «бЁджд Ён «бЏ«бг  Џбгд«е гд Ќ»н»д« «бг’ЎЁн «де Ёд  ћгнЏ «бёбж»  Џ«бж« д Џ—Ё Џбн «бЁд ѕе ж,1
‘я— ж ёѕн— бЌяжге «б»»б«жн Џбм  »«ѕб «бѕЏг ж«бг‘—жЏ«  »нд г’— ж«б«г«—« ,1
«бћнб «бЌ«бн гЋёЁ жг Ё Ќ жнЌ”д Ёег «бд«” «б”«ѕе «бгЌ —гжд,1
 Ќне бгд ЌЁў бг’— я—«г е« «б—∆н” Ќ”дн г»«—я ж «дж— «б”«ѕ«  ж—ћ«б «бёж«  «бг”бЌе «б–нд «” ‘еѕж«  Ќ—н— ”нд«Ѕ,1
джѕЏ «бнжг Ёёнѕ «б’Ќ«Ёе «бг’—не ’«Ќ» «бябге «бЌ—е «б«” «– ”б«ге «Ќгѕ ”б«ге «бм гЋж«е «б«ќн— же–« «ёб г« нгяд «д дёѕге бёбге «бгЌ —г,1
’»«Ќ «бќн— ж «бЁ—Ќ ж «б«гб ж «бћг«б ж«бЌ—неж «б”б«г ж де«не яб «б«Ќ“«д ’»«Ќ г’— «г «бѕдн«,1
ж«дг« «б«гг «б«ќб«ё г« »ён  Ё«д егж –е»  «ќб«ёег –е»ж« ќбё ћгнб ќбё ћгнб,1
 ед∆е гд «бёб» бяб г’—м жг’—не »«ё—«— Ќё «бг’—ннд Ём «бќ«—ћ Ём «б ’жн  ябд« г’—нжд,1
«бЏ«бг ”н‘еѕ  ћ—»е «д ќ«»не »г’— б« гЋнб бе« ж —»Ўд« г’«бЌ г‘ —яе »«Ћнж»н«,1
‘я—« «ќм ж яб «б‘я— ббггбяе Џбм «б”«дѕе «ѕ«г «ббе «бгЌ»е —г÷«д я—нг,1
«ббеће «б жд”не ЁЏб« гд «Ќбм «ббећ«  Ён «бЏ«бг «бЏ—»н жг‘ ’Џ»е,1
ћ«б” н џѕ« еж ж“жћ е н Ўд“жд Џбм «ге ‘жЁж« «ббн Ќ’б »— «бж«бѕнд ж«ббе н«Џн«б гд «Ё÷б г« ”гЏ ,1
—жЌн  Ќ»я Џ»ѕ«бгћнѕ,1
«бЌгѕ ббе Ён «”Џѕ Ќ«б« н «дн ‘Ё  «бнжг ѕе »н Ќёё Ён «ёб гд ”де «д« яд  г ќнб «де еннћн »Џѕ г« г— я–« ”де—»д« я—нг,1
б« н —я гд«”»е «б« ж н—ЁЏ ‘Џ«— —«»Џе «де «б«”ѕ «—ѕжџ«д г’—  —ян«,1
Џ»ѕ«ббе ‘Џ»я нЌ»я «бгбя «”«б гд еж Ён гбяе гёнг жЁн ћб«бе Џўнг жЏбм Џ»«ѕе —Ќнг ж»яб ‘∆ Џбнг «д н‘Ёня,1
«—‘Ќ ’«Ќ» е–« «бЌ”«» я«Ё÷б гџ—ѕ б«Ё«ѕ н Ён гћ«б бЏ»е  ѕжнд,1
«» ”«г я ќбё ћгнб,1
Ќгѕ« ббе Џбм ”б«ге «»д«∆д« «бгћдѕнд «бгЌ——нд ж дед∆ «ебег ж «Ќ»«∆ег »Џжѕ ег ж дед∆ «б‘Џ» «бг’—н »«Ўб«ё ”—«Ќег,1
ЁЏ«бн«   ж“нЏ «б»ж—‘ж— «г«г «бг”«ћѕ ж «б жёнЏ«  я«д  —«∆Џе ж «б ћ«ж» я«д «” Ћд«∆н« ”н г —ЁЏ «б’ж— »Џѕ ёбнб,1
дЁ”н Ќѕ нџднбм «џдне «еж«я Џ»ѕ«бЌбнг Ќ«Ёў Ё—Ќе »—ѕе Ќбг,1
гƒ г— бб—ћб «б‘ћ«Џ «б«гнд «бЌянг «—ѕжџ«д жгд ќбЁе «не «дг« «бгƒгджд «ќже я »  Џбм ен∆е «‘«—е —«»Џе,1
гд «ћгб –я—н«  «бЎЁжбе «дя  д«г Ён «н гя«д Ён «бгд“б ж ” нёў ж«д  Ён ”—н—я —» «—Ќгег« яг« —»н«дн ’џн—«,1
”б«г«Џбм ‘еѕ«Ѕ «б«д ’«—«бЏ—»м ж Ќне «бм ёж« д« «бг”бЌе «б м Џ»—  »г’— гд «бе“нге «бм «бд’— «д нд’—яг «ббе Ёб« џ«б» бяг,1
—ћб  ё б «»д е жн”ћд еж ж—Ё«ё ѕ—»е Ћг н» ”г нжг «бё»÷ Џбне «де «бЌё «’Ќ«»е ѕ«∆г« гЎг∆джд,1
«б«бг гЌ”д я»н— б«де нћ—ѕд« гд «бџ—ж— ж«бѕЏжм гн “н«ѕе,1
«» ”г Ён жће «бд«” Ё«де« ’ѕёе,1
Ў«ёе «нћ«»не ‘»«»не Ён  ’жн— «бнжг «б«жб гд «—» «нѕжб «бгж”г «бЋ«бЋ я«д нжг —«∆Џ ћѕ« «д ў—жд« ё—н»«,1
«д« »Ќ —г ж»Ќ» Ё—нё я«—нжям Ёег« Џбм «б«ёб « ябгж« »Ў—нё ег «бм ем «бЁд Ём жё  ”я  Ёне г‘«нќ жѕёжд д«” » —ё’ жд«” » гж ,1
е«е«е«е«е«е«,1
”б«ге «Ќгѕ ”б«ге  —я  «—Ћ« гд «б«ќб«ё Ќнд Џ“  ж гд «бЌ’«Ёе Ќнд «е “  ж гд «б‘ћ«Џе Ќнд я«д бе« Ћгд н—Ќгя «ббе,1
«Ќ»я —»н ћгнб «б’Ё«  я—нг «бЏЎ«н« жћ“б «бе»«  Ё«д  «б—Ќнг «ббЎнЁ «бЌбнг ж«жб Ќ» нбг «б‘ «  «Ќ»я —»н,1
«Ќбм «џдне  н — Ён —г÷«д «џдне ‘н—нд г‘«Џ— гд г”б”б Ќя«не Ќн«е «бд”ќе «б«’бне г’— яб«г Ён «бЌ»,1
«б—÷« ќбё ћгнб,1
б»ня «ббег б»ня б»ня б« ‘—ня бя б»ня «д «бЌгѕ ж «бдЏге бя ж «бгбя б« ‘—ня бя,1
—жд«бѕж еж «Џўг б«Џ» Ён  «—нќ —н«б гѕ—нѕ —н«÷е,1
ќЎ«» г—”н »гнѕ«д «б Ќ—н— я«д гжЁё« жё”ге «б—г“н ÷—ж—н« ж «янѕе Џбм «д «б‘Џ» г’ѕ— «б”бЎ«  жЏбм «бѕжбе «бгѕдне «бѕнгё—«Ўне жЌёжё «бгж«Ўде ћнѕ«,1
н« г—”н н« Џўнг  ”—н» ”н”н я‘Ё «де я«д Џгб«ё« жбн” Ў—Ўж—« жняЁнд« «де  ’ѕм ббёж«  «бг”бЌе Ќ м «дёб»ж« Џбне,1
ќбё «”б«гн ћгнб дЌ «ће »‘ѕе Ён е–е «б«н«г б»б«ѕд« еж ќбё «б—Ёё «н «ббЎЁ ж«ббнд Ён «бёжб ж«бЁЏб «б–н дЌ «ће Ён,1
« ёѕг »«б‘я— «бћ“нб ббЁд«де «бёѕн—е е«бе Ё«ќ— Џбм —«не« «б–м «Џ “ »е яЋн—«,1
дед∆ «ќж«дд« «б«ё»«Ў »«ќ н«— «б«д»«  ж«÷—ж” »«»« «б«”ядѕ—не ж»Ў—н—я «бя—«“е «бг—ё”не »д«Ѕ жЎдд« нЌ «ћд« ћгнЏ« гЏ« д»дн г’—,1
